Date,Open,High,Low,Close,Adj Close,Volume
2023-05-24,159.000000,161.000000,158.000000,161.000000,154.804077,5262019
2023-05-25,166.500000,168.500000,161.500000,162.500000,156.246353,11837621
2023-05-26,166.000000,174.500000,165.500000,169.500000,162.976959,15228771
2023-05-29,170.500000,171.500000,166.000000,168.000000,161.534698,6417571
2023-05-30,167.000000,167.000000,163.000000,164.500000,158.169388,5406706
2023-05-31,166.500000,167.500000,164.000000,166.000000,159.611664,6691444
2023-06-01,166.500000,167.500000,165.000000,166.000000,159.611664,5592050
2023-06-02,167.000000,173.000000,166.000000,171.500000,164.899994,10194359
2023-06-05,171.500000,173.000000,168.500000,173.000000,166.342270,4719010
2023-06-06,173.000000,174.500000,170.500000,173.500000,166.823029,4318206
2023-06-07,175.000000,181.000000,175.000000,178.500000,171.630615,9325053
2023-06-08,180.000000,183.000000,177.500000,180.000000,173.072891,7164285
2023-06-09,182.000000,187.500000,180.000000,185.000000,177.880463,10290298
2023-06-12,186.000000,186.500000,176.500000,178.000000,171.149857,8684899
2023-06-13,180.000000,183.000000,180.000000,182.500000,175.476669,5370008
2023-06-14,181.500000,181.500000,177.500000,179.000000,172.111374,4000070
2023-06-15,179.500000,181.500000,176.500000,178.000000,171.149857,6261859
2023-06-16,177.000000,180.000000,174.000000,178.000000,171.149857,7679258
2023-06-19,176.500000,177.000000,172.500000,174.000000,167.303787,6558312
2023-06-20,174.500000,175.500000,172.000000,174.000000,167.303787,4321478
2023-06-21,175.000000,177.000000,174.500000,176.000000,169.226822,3495301
2023-06-26,174.500000,177.000000,172.500000,175.500000,168.746063,2808514
2023-06-27,175.000000,176.500000,172.500000,174.000000,167.303787,3248723
2023-06-28,175.000000,176.000000,171.500000,172.500000,165.861511,3256364
2023-06-29,175.000000,176.000000,172.500000,174.000000,167.303787,3365766
2023-06-30,173.000000,177.500000,172.500000,176.500000,169.707581,3927225
2023-07-03,179.000000,181.000000,178.000000,180.000000,173.072891,4300160
2023-07-04,179.000000,181.000000,177.000000,179.000000,172.111374,3203559
2023-07-05,180.000000,180.500000,175.500000,176.500000,169.707581,1972804
2023-07-06,178.000000,179.000000,174.500000,176.000000,169.226822,3249130
2023-07-07,174.500000,176.000000,171.000000,173.000000,166.342270,3687805
2023-07-10,171.000000,177.000000,170.000000,175.500000,168.746063,3074839
2023-07-11,176.500000,180.000000,176.000000,179.500000,172.592133,2225871
2023-07-12,180.500000,183.500000,179.500000,182.000000,174.995911,3577589
2023-07-13,185.000000,194.000000,185.000000,188.000000,180.765015,11316703
2023-07-14,188.500000,190.000000,179.000000,185.000000,177.880463,5397500
2023-07-17,184.000000,194.500000,184.000000,188.000000,180.765015,5570230
2023-07-18,194.000000,198.500000,189.000000,193.000000,185.572586,10392384
2023-07-19,196.000000,196.000000,185.500000,187.000000,179.803497,6838101
2023-07-20,186.500000,188.000000,184.000000,186.000000,178.841980,3804651
2023-07-21,185.000000,193.000000,184.000000,191.500000,184.130325,7605649
2023-07-24,193.000000,194.000000,188.500000,192.000000,184.611084,6480338
2023-07-25,197.000000,211.000000,196.500000,211.000000,202.879883,9575136
2023-07-26,216.000000,216.500000,200.000000,203.500000,195.668518,14789324
2023-07-27,206.000000,206.500000,195.000000,196.000000,188.457138,6435420
2023-07-28,197.000000,202.000000,191.000000,201.000000,193.264725,6523422
2023-07-31,204.000000,204.500000,192.500000,194.500000,187.014862,5164108
2023-08-01,195.000000,199.000000,189.000000,190.500000,183.168808,5360362
2023-08-02,193.000000,195.000000,183.500000,186.000000,178.841980,6080650
2023-08-04,187.000000,187.500000,181.500000,184.500000,177.399704,5263726
2023-08-07,185.000000,190.000000,184.500000,189.000000,181.726532,3843478
2023-08-08,190.000000,195.000000,189.000000,192.000000,184.611084,6671967
2023-08-09,192.000000,200.000000,192.000000,194.500000,187.014862,6978690
2023-08-10,191.500000,192.500000,183.000000,187.500000,180.284256,4500978
2023-08-11,185.000000,185.000000,178.500000,179.000000,172.111374,5730783
2023-08-14,176.500000,179.500000,175.000000,178.000000,171.149857,4858607
2023-08-15,179.000000,180.000000,175.500000,176.500000,169.707581,5308047
2023-08-16,174.500000,178.500000,174.000000,178.500000,171.630615,5355365
2023-08-17,176.000000,179.000000,169.500000,178.500000,171.630615,6729262
2023-08-18,177.500000,178.000000,172.000000,173.000000,166.342270,5234788
2023-08-21,172.000000,173.000000,168.000000,170.500000,163.938477,5541326
2023-08-22,173.000000,175.000000,169.000000,170.000000,163.457718,4581799
2023-08-23,171.500000,172.000000,168.500000,171.500000,164.899994,3289013
2023-08-24,175.000000,175.000000,171.500000,173.000000,166.342270,3149706
2023-08-25,173.000000,174.000000,170.500000,171.500000,164.899994,4941611
2023-08-28,167.000000,167.000000,160.500000,161.500000,161.500000,4325212
2023-08-29,162.000000,162.500000,158.000000,160.000000,160.000000,4181055
2023-08-30,163.000000,165.500000,160.000000,161.000000,161.000000,4239059
2023-08-31,161.000000,161.500000,158.500000,159.500000,159.500000,6381194
2023-09-01,160.500000,161.500000,158.500000,159.500000,159.500000,4071008
2023-09-04,160.000000,162.000000,158.500000,161.500000,161.500000,2857205
2023-09-05,160.500000,167.500000,160.500000,165.000000,165.000000,4382957
2023-09-06,165.000000,167.000000,164.000000,165.000000,165.000000,2803318
2023-09-07,164.000000,166.500000,163.000000,164.500000,164.500000,2904185
2023-09-08,164.000000,166.000000,162.500000,163.500000,163.500000,2618052
2023-09-11,166.000000,168.500000,162.000000,162.000000,162.000000,5398245
2023-09-12,164.000000,166.000000,162.500000,164.500000,164.500000,3280930
2023-09-13,164.500000,165.000000,162.000000,164.500000,164.500000,3060262
2023-09-14,164.500000,168.500000,164.500000,168.000000,168.000000,3923974
2023-09-15,168.000000,172.000000,166.000000,171.500000,171.500000,6125887
2023-09-18,170.000000,171.000000,168.500000,168.500000,168.500000,4239118
2023-09-19,169.000000,170.000000,166.000000,166.000000,166.000000,6128044
2023-09-20,167.500000,177.500000,166.500000,175.500000,175.500000,11635515
2023-09-21,177.000000,178.000000,171.000000,172.500000,172.500000,10912626
2023-09-22,171.500000,172.000000,168.000000,171.000000,171.000000,4433654
2023-09-25,172.500000,172.500000,169.500000,170.500000,170.500000,2368310
2023-09-26,170.500000,173.000000,167.500000,168.500000,168.500000,4680339
2023-09-27,167.000000,168.000000,165.500000,167.000000,167.000000,4228058
2023-09-28,167.000000,167.500000,163.000000,164.000000,164.000000,5749449
2023-10-02,165.000000,169.000000,164.000000,167.500000,167.500000,3960177
2023-10-03,167.000000,169.000000,165.000000,167.000000,167.000000,2839485
2023-10-04,165.000000,166.000000,163.500000,164.500000,164.500000,3479987
2023-10-05,165.000000,167.500000,164.500000,166.500000,166.500000,1607247
2023-10-06,167.500000,169.000000,165.500000,168.000000,168.000000,2238721
2023-10-11,173.000000,174.000000,168.500000,168.500000,168.500000,4366339
2023-10-12,170.000000,172.500000,169.000000,172.500000,172.500000,3432126
2023-10-13,169.000000,170.500000,164.000000,166.500000,166.500000,6713387
2023-10-16,165.500000,166.000000,164.000000,164.000000,164.000000,2119000
2023-10-17,165.500000,166.000000,162.000000,162.000000,162.000000,2242839
2023-10-18,162.000000,163.000000,159.000000,160.500000,160.500000,7065412
2023-10-19,159.000000,160.000000,156.500000,159.000000,159.000000,3412765
2023-10-20,157.500000,158.500000,154.000000,156.500000,156.500000,4285346
2023-10-23,154.000000,160.000000,154.000000,157.500000,157.500000,1731478
2023-10-24,157.500000,162.500000,157.500000,161.000000,161.000000,2604488
2023-10-25,162.000000,166.500000,162.000000,164.500000,164.500000,2937942
2023-10-26,161.000000,166.500000,159.000000,165.500000,165.500000,3872090
2023-10-27,165.500000,168.500000,165.500000,167.500000,167.500000,3560301
2023-10-30,167.500000,169.000000,165.000000,168.000000,168.000000,3009193
2023-10-31,168.000000,169.000000,164.000000,165.000000,165.000000,3894362
2023-11-01,166.000000,167.000000,163.000000,166.000000,166.000000,1986179
2023-11-02,168.000000,171.000000,168.000000,170.500000,170.500000,3486506
2023-11-03,170.500000,171.500000,169.000000,170.000000,170.000000,2292575
2023-11-06,171.500000,173.000000,170.000000,172.500000,172.500000,3954986
2023-11-07,171.500000,172.000000,170.000000,171.000000,171.000000,2405947
2023-11-08,172.000000,174.000000,171.000000,173.000000,173.000000,2150924
2023-11-09,173.000000,174.000000,171.000000,172.000000,172.000000,1581842
2023-11-10,172.500000,175.500000,172.000000,174.500000,174.500000,3411828
2023-11-13,173.500000,173.500000,165.500000,166.000000,166.000000,6756793
2023-11-14,166.500000,167.500000,163.500000,166.500000,166.500000,4335055
2023-11-15,168.500000,170.000000,168.000000,168.000000,168.000000,4926567
2023-11-16,167.500000,167.500000,164.000000,164.500000,164.500000,3624902
2023-11-17,165.500000,167.000000,165.000000,166.000000,166.000000,1705187
2023-11-20,167.000000,167.000000,164.000000,165.000000,165.000000,2405548
2023-11-21,166.000000,171.000000,166.000000,170.000000,170.000000,4860201
2023-11-22,169.000000,170.500000,168.000000,169.500000,169.500000,2624955
2023-11-23,169.500000,170.500000,168.000000,169.000000,169.000000,2188523
2023-11-24,170.000000,171.500000,169.000000,169.000000,169.000000,2197826
2023-11-27,169.000000,170.500000,167.000000,167.500000,167.500000,2136431
2023-11-28,169.000000,169.500000,166.500000,168.000000,168.000000,3458339
2023-11-29,170.000000,183.000000,169.000000,181.000000,181.000000,15134098
2023-11-30,183.000000,187.000000,180.000000,183.500000,183.500000,12428272
2023-12-01,183.500000,185.000000,181.000000,185.000000,185.000000,6640830
2023-12-04,186.500000,187.500000,183.000000,183.500000,183.500000,4047003
2023-12-05,180.000000,181.500000,176.500000,178.000000,178.000000,5980412
2023-12-06,178.000000,179.500000,176.500000,176.500000,176.500000,5349045
2023-12-07,178.000000,180.500000,176.500000,180.000000,180.000000,4848018
2023-12-08,182.000000,183.500000,178.500000,179.000000,179.000000,5637819
2023-12-11,179.000000,181.000000,176.500000,177.000000,177.000000,4562138
2023-12-12,177.500000,179.000000,175.500000,177.000000,177.000000,5403356
2023-12-13,179.000000,181.000000,178.000000,178.000000,178.000000,5152980
2023-12-14,180.500000,183.000000,179.000000,181.500000,181.500000,5324040
2023-12-15,183.000000,183.000000,179.000000,179.000000,179.000000,5451250
2023-12-18,179.500000,183.000000,178.000000,180.500000,180.500000,5185825
2023-12-19,181.000000,182.500000,178.500000,181.500000,181.500000,5333088
2023-12-20,182.000000,190.000000,180.500000,184.500000,184.500000,13805634
2023-12-21,182.000000,184.000000,180.500000,181.500000,181.500000,9108932
2023-12-22,183.000000,187.500000,183.000000,184.000000,184.000000,7817351
2023-12-25,185.000000,196.000000,185.000000,193.000000,193.000000,16054644
2023-12-26,194.000000,201.500000,191.500000,195.500000,195.500000,23136843
2023-12-27,198.500000,203.500000,198.000000,200.000000,200.000000,13604565
2023-12-28,200.000000,203.000000,198.500000,201.500000,201.500000,8736459
2023-12-29,203.500000,208.500000,202.000000,204.000000,204.000000,8020994
2024-01-02,204.500000,205.500000,196.500000,198.000000,198.000000,9604549
2024-01-03,195.000000,196.000000,190.000000,191.000000,191.000000,8501155
2024-01-04,190.000000,190.000000,186.500000,187.500000,187.500000,7698173
2024-01-05,188.000000,190.000000,186.000000,186.000000,186.000000,4571438
2024-01-08,187.000000,192.500000,185.500000,187.500000,187.500000,4813499
2024-01-09,191.000000,193.500000,188.000000,189.500000,189.500000,6003648
2024-01-10,175.000000,187.500000,175.000000,186.000000,186.000000,10240900
2024-01-11,185.500000,186.500000,183.000000,184.500000,184.500000,5233161
2024-01-12,184.500000,185.500000,183.000000,184.500000,184.500000,2738784
2024-01-15,186.500000,187.000000,180.500000,181.000000,181.000000,3703177
2024-01-16,180.000000,182.000000,179.000000,179.500000,179.500000,4036325
2024-01-17,179.000000,181.500000,178.000000,179.000000,179.000000,8534825
2024-01-18,180.000000,184.500000,178.000000,179.000000,179.000000,8860787
2024-01-19,180.000000,185.000000,179.500000,184.500000,184.500000,8134877
2024-01-22,186.000000,188.500000,183.500000,186.000000,186.000000,8951730
2024-01-23,184.000000,184.000000,180.000000,183.000000,183.000000,8075987
2024-01-24,183.000000,184.000000,181.000000,183.000000,183.000000,3577498
2024-01-25,184.000000,185.000000,181.000000,185.000000,185.000000,4663524
2024-01-26,184.500000,184.500000,179.000000,179.500000,179.500000,3855408
2024-01-29,181.000000,185.000000,180.500000,183.500000,183.500000,2260266
2024-01-30,184.000000,185.000000,183.000000,184.000000,184.000000,3652692
2024-01-31,184.000000,184.000000,181.000000,182.000000,182.000000,3573926
2024-02-01,182.500000,184.000000,181.000000,184.000000,184.000000,1867352
2024-02-02,184.500000,192.000000,184.000000,189.500000,189.500000,8913399
2024-02-05,190.000000,191.500000,189.000000,191.000000,191.000000,6337929
2024-02-15,194.500000,196.000000,188.000000,193.000000,193.000000,9587101
2024-02-16,193.000000,193.500000,190.000000,191.000000,191.000000,5175646
2024-02-19,192.500000,192.500000,188.500000,191.000000,191.000000,3612930
2024-02-20,191.000000,192.000000,188.500000,192.000000,192.000000,2868818
2024-02-21,190.000000,191.500000,189.000000,190.000000,190.000000,3661692
2024-02-22,193.000000,195.000000,189.500000,189.500000,189.500000,5212464
2024-02-23,191.000000,194.000000,190.500000,191.500000,191.500000,4385467
2024-02-26,191.000000,191.000000,187.000000,189.500000,189.500000,4273619
2024-02-27,191.000000,193.500000,187.500000,187.500000,187.500000,4106231
2024-02-29,188.000000,191.000000,187.000000,191.000000,191.000000,3326031
2024-03-01,192.000000,193.500000,191.000000,191.000000,191.000000,3599245
2024-03-04,192.500000,198.500000,191.000000,192.000000,192.000000,7578254
2024-03-05,193.500000,196.000000,192.000000,195.000000,195.000000,3208465
2024-03-06,194.000000,196.000000,192.000000,193.000000,193.000000,3984992
2024-03-07,193.500000,194.500000,188.500000,189.500000,189.500000,3934861
2024-03-08,189.500000,191.000000,186.500000,188.000000,188.000000,3983998
2024-03-11,188.500000,190.500000,187.000000,187.000000,187.000000,1548763
2024-03-12,187.500000,189.000000,186.500000,188.500000,188.500000,2652345
2024-03-13,189.000000,190.500000,188.000000,189.000000,189.000000,4130441
2024-03-14,189.000000,189.000000,183.000000,186.000000,186.000000,3751174
2024-03-15,176.500000,177.000000,168.000000,169.500000,169.500000,13226668
2024-03-18,172.000000,174.500000,170.000000,171.500000,171.500000,4825637
2024-03-19,172.500000,173.500000,170.000000,170.000000,170.000000,4596495
2024-03-20,170.000000,171.000000,168.000000,168.500000,168.500000,4131136
2024-03-21,170.000000,170.500000,166.500000,170.500000,170.500000,5303722
2024-03-22,169.500000,172.500000,169.500000,171.000000,171.000000,4099394
2024-03-25,171.000000,172.000000,170.000000,170.000000,170.000000,2867895
2024-03-26,170.500000,172.500000,167.500000,168.500000,168.500000,3304033
2024-03-27,168.500000,169.500000,167.000000,168.000000,168.000000,2914030
2024-03-28,168.000000,169.000000,167.000000,167.000000,167.000000,3126989
2024-03-29,167.000000,170.500000,166.500000,169.500000,169.500000,2771000
2024-04-01,170.000000,170.500000,168.000000,169.500000,169.500000,1785262
2024-04-02,169.500000,170.500000,169.000000,170.000000,170.000000,2426531
2024-04-03,170.000000,171.000000,169.000000,169.500000,169.500000,2543973
